domain,email,email_domain,domain_relationship,email_classification,validation_status,validation_note,email_domain_occurrences,context,source,evidence_url,competitors,categories,publicwww_ranks
akbmag.ru,beznal@akbmag.ru,akbmag.ru,site_domain,named_or_department_contact,valid_a_fallback,MX/A DNS check only; no mailbox message sent,4,contact,direct_page,https://akbmag.ru/company/contact/,Ahrefs,target,377103
akbmag.ru,chief@akbmag.ru,akbmag.ru,site_domain,named_or_department_contact,valid_a_fallback,MX/A DNS check only; no mailbox message sent,4,contact,direct_page,https://akbmag.ru/company/contact/,Ahrefs,target,377103
akbmag.ru,jquery-validation@1.19.1,1.19.1,external_company_domain,named_or_department_contact,no_mail_dns,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://akbmag.ru/,Ahrefs,target,377103
akbmag.ru,opt@akbmag.ru,akbmag.ru,site_domain,named_or_department_contact,valid_a_fallback,MX/A DNS check only; no mailbox message sent,4,contact,direct_page,https://akbmag.ru/company/contact/,Ahrefs,target,377103
akbmag.ru,rating@mail.ru,mail.ru,shared_external_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,7,general,direct_page,https://akbmag.ru/,Ahrefs,target,377103
akbmag.ru,shop@akbmag.ru,akbmag.ru,site_domain,named_or_department_contact,valid_a_fallback,MX/A DNS check only; no mailbox message sent,4,contact,direct_page,https://akbmag.ru/company/contact/,Ahrefs,target,377103
akronnphc.org,impallari@gmail.com,gmail.com,third_party_provider,provider_contact,valid_mx,MX/A DNS check only; no mailbox message sent,176,general,direct_page,https://akronnphc.org/,Breezy HR,hirevue,>30M
akronnphc.org,team@latofonts.com,latofonts.com,external_company_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://akronnphc.org/,Breezy HR,hirevue,>30M
alaakhalefa.com,hello@alaakhalefa.com,alaakhalefa.com,site_domain,role_contact,valid_a_fallback,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://alaakhalefa.com/,ElevenLabs Agents ; ElevenLabs element,target,14496632
alaiwa.com,phillippe@alaiwa.com,alaiwa.com,site_domain,named_or_department_contact,valid_a_fallback,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://alaiwa.com/,Vapi,voice,>30M
alberta-biodiversity-monitoring-institute.breezy.hr,joshua.logel@innotechalberta.ca,innotechalberta.ca,shared_external_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,2,general,direct_page,https://alberta-biodiversity-monitoring-institute.breezy.hr/,Breezy HR,hirevue,>30M
alberta-biodiversity-monitoring-institute.breezy.hr,kerra.nisbet@innotechalberta.ca,innotechalberta.ca,shared_external_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,2,general,direct_page,https://alberta-biodiversity-monitoring-institute.breezy.hr/,Breezy HR,hirevue,>30M
alchemy.works,hi@nectar.inc,nectar.inc,external_company_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://alchemy.works/,Breezy HR,hirevue,>30M
alcoholprofessor.com,adam@eatdrinklearn.com,eatdrinklearn.com,external_company_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://www.alcoholprofessor.com/,Ahrefs,target,483762
alcoholprofessor.com,allison@pleasethepalate.com,pleasethepalate.com,external_company_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://www.alcoholprofessor.com/,Ahrefs,target,483762
alcoholprofessor.com,andrew.tobia@gmail.com,gmail.com,third_party_provider,provider_contact,valid_mx,MX/A DNS check only; no mailbox message sent,176,general,direct_page,https://www.alcoholprofessor.com/,Ahrefs,target,483762
alcoholprofessor.com,rebecca@rfpublicrelations.com,rfpublicrelations.com,external_company_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://www.alcoholprofessor.com/,Ahrefs,target,483762
alcoholprofessor.com,ryan@blankglass.com,blankglass.com,external_company_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://www.alcoholprofessor.com/,Ahrefs,target,483762
aldia.cat,protecciondedatos@europapress.es,europapress.es,shared_external_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,4,legal,direct_page,https://www.aldia.cat/avis-legal.html,Ahrefs,target,338424
alejandrocaguirre.com,flag-icons@7.3.2,7.3.2,shared_external_domain,named_or_department_contact,no_mail_dns,MX/A DNS check only; no mailbox message sent,2,general,direct_page,https://alejandrocaguirre.com/,ElevenLabs Agents,target,20870332
alejandrocaguirre.com,president@alejandrocaguirre.com,alejandrocaguirre.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://alejandrocaguirre.com/,ElevenLabs Agents,target,20870332
algebrik.com,letschat@algebrik.com,algebrik.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://algebrik.com/,ElevenLabs Agents ; ElevenLabs element,target,1332846
all5s.com,bootstrap@5.0.0-beta2,5.0.0-beta2,external_company_domain,named_or_department_contact,no_mail_dns,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://all5s.com/,Jobvite,hirevue,>30M
all5s.com,fancybox@3.5.7,3.5.7,shared_external_domain,named_or_department_contact,no_mail_dns,MX/A DNS check only; no mailbox message sent,4,general,direct_page,https://all5s.com/,Jobvite,hirevue,>30M
all5s.com,info@all5s.com,all5s.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://all5s.com/,Jobvite,hirevue,>30M
all5s.com,masonry-layout@4.2.2,4.2.2,external_company_domain,named_or_department_contact,no_mail_dns,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://all5s.com/,Jobvite,hirevue,>30M
alliancebank.com.my,info@alliancefg.com,alliancefg.com,external_company_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://www.alliancebank.com.my/,Ahrefs,target,201506
alliant.com,alex.littlejohn@alliant.com,alliant.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,7,contact,direct_page,https://alliant.com/about/contact-us/,Jobvite,hirevue,>30M
alliant.com,alliant-privacy@alliant.com,alliant.com,site_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,7,legal,direct_page,https://alliant.com/privacy-notice/,Jobvite,hirevue,>30M
alliant.com,chelsea.saraf@alliant.com,alliant.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,7,contact,direct_page,https://alliant.com/about/alliant-media-center/,Jobvite,hirevue,>30M
alliant.com,hr@alliant.com,alliant.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,7,contact,direct_page,https://alliant.com/about/contact-us/,Jobvite,hirevue,>30M
alliant.com,jane@company.com,company.com,shared_external_domain,named_or_department_contact,valid_a_fallback,MX/A DNS check only; no mailbox message sent,21,contact,direct_page,https://alliant.com/about/why-alliant/,Jobvite,hirevue,>30M
alliant.com,jany@company.com,company.com,shared_external_domain,named_or_department_contact,valid_a_fallback,MX/A DNS check only; no mailbox message sent,21,contact,direct_page,https://alliant.com/about/alliant-media-center/,Jobvite,hirevue,>30M
alliant.com,jmannino@alliant.com,alliant.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,7,contact,direct_page,https://alliant.com/about/contact-us/,Jobvite,hirevue,>30M
alliant.com,megan.ford@alliant.com,alliant.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,7,contact,direct_page,https://alliant.com/about/alliant-media-center/,Jobvite,hirevue,>30M
alliant.com,nkopinga@alliant.com,alliant.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,7,contact,direct_page,https://alliant.com/about/alliant-media-center/,Jobvite,hirevue,>30M
alljobportal.com,partnerships@alljobportal.com,alljobportal.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,2,contact,direct_page,https://alljobportal.com/contact-us/,Breezy HR,hirevue,>30M
alljobportal.com,support@alljobportal.com,alljobportal.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,2,contact,direct_page,https://alljobportal.com/contact-us/,Breezy HR,hirevue,>30M
almashhadalaraby.com,info@almashhadalaraby.com,almashhadalaraby.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://almashhadalaraby.com/,Ahrefs,target,496340
alohafromdeer.com,info@alohafromdeer.com,alohafromdeer.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,2,general,direct_page,https://alohafromdeer.com/,Ahrefs,target,349321
alohafromdeer.com,u003einfo@alohafromdeer.com,alohafromdeer.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,2,contact,direct_page,https://alohafromdeer.com/page/contact,Ahrefs,target,349321
alrajhibank.com.sa,care@alrajhibank.com.sa,alrajhibank.com.sa,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,3,general,direct_page,https://alrajhibank.com.sa/,Ahrefs,target,9749
alrajhibank.com.sa,dpp@alrajhibank.com.sa,alrajhibank.com.sa,site_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,3,legal,direct_page,https://alrajhibank.com.sa/About-alrajhi-bank/privacy-policy,Ahrefs,target,9749
alrajhibank.com.sa,u003edpp@alrajhibank.com.sa,alrajhibank.com.sa,site_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,3,legal,direct_page,https://alrajhibank.com.sa/About-alrajhi-bank/privacy-policy,Ahrefs,target,9749
altiuscpa.com,info@altiuscpa.com,altiuscpa.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://www.altiuscpa.com/,ElevenLabs element,target,7971467
alwajeeztech.com,careers@alwajeeztech.com,alwajeeztech.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,9,contact,direct_page,https://alwajeeztech.com/contact,Vapi,voice,>30M
alwajeeztech.com,ceo@alwajeeztech.com,alwajeeztech.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,9,contact,direct_page,https://alwajeeztech.com/contact,Vapi,voice,>30M
alwajeeztech.com,franchise@alwajeeztech.com,alwajeeztech.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,9,contact,direct_page,https://alwajeeztech.com/contact,Vapi,voice,>30M
alwajeeztech.com,hello@alwajeeztech.com,alwajeeztech.com,site_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,9,legal,direct_page,https://alwajeeztech.com/privacy-policy,Vapi,voice,>30M
alwajeeztech.com,info@alwajeeztech.com,alwajeeztech.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,9,general,direct_page,https://alwajeeztech.com/,Vapi,voice,>30M
alwajeeztech.com,legal@alwajeeztech.com,alwajeeztech.com,site_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,9,legal,direct_page,https://alwajeeztech.com/privacy-policy,Vapi,voice,>30M
alwajeeztech.com,partners@alwajeeztech.com,alwajeeztech.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,9,contact,direct_page,https://alwajeeztech.com/contact,Vapi,voice,>30M
alwajeeztech.com,sales@alwajeeztech.com,alwajeeztech.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,9,contact,direct_page,https://alwajeeztech.com/contact,Vapi,voice,>30M
alwajeeztech.com,support@alwajeeztech.com,alwajeeztech.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,9,contact,direct_page,https://alwajeeztech.com/contact,Vapi,voice,>30M
alwajeeztech.com,your.email@example.com,example.com,shared_external_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,37,contact,direct_page,https://alwajeeztech.com/contact,Vapi,voice,>30M
amazingmemovement.com,info@amazingmemovement.com,amazingmemovement.com,site_domain,role_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://amazingmemovement.com/,Ahrefs,target,619654
amberstudio.com,dataprivacy@amberstudio.com,amberstudio.com,site_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,1,legal,direct_page,https://amberstudio.com/privacy-policy,Jobvite,hirevue,2580276
amconservation.com,customercare@amconservation.com,amconservation.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,2,general,direct_page,https://amconservation.com/,Jobvite,hirevue,>30M
amconservation.com,customercare@amconservationgroup.com,amconservationgroup.com,external_company_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,contact,direct_page,https://amconservation.com/contact-us/,Jobvite,hirevue,>30M
amconservation.com,inquiries@franklinenergy.com,franklinenergy.com,shared_external_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,3,legal,direct_page,https://amconservation.com/privacy-policy/,Jobvite,hirevue,>30M
amconservation.com,marketing@amconservation.com,amconservation.com,site_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,2,legal,direct_page,https://amconservation.com/privacy-policy/,Jobvite,hirevue,>30M
amconservation.com,marketing@franklinenergy.com,franklinenergy.com,shared_external_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,3,legal,direct_page,https://amconservation.com/privacy-policy/,Jobvite,hirevue,>30M
amconservation.com,privacy@franklinenergy.com,franklinenergy.com,shared_external_domain,legal_or_privacy,valid_mx,MX/A DNS check only; no mailbox message sent,3,legal,direct_page,https://amconservation.com/privacy-policy/,Jobvite,hirevue,>30M
american-bar-foundation.breezy.hr,you@mycompany.com,mycompany.com,shared_external_domain,named_or_department_contact,valid_a_fallback,MX/A DNS check only; no mailbox message sent,21,contact,direct_page,https://american-bar-foundation.breezy.hr/team/signin,Breezy HR,hirevue,>30M
americanindustrial.com,biz-dev@americanindustrial.com,americanindustrial.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,2,general,direct_page,https://americanindustrial.com/,Jobvite,hirevue,1830758
americanindustrial.com,ir@americanindustrial.com,americanindustrial.com,site_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,2,general,direct_page,https://americanindustrial.com/,Jobvite,hirevue,1830758
americanindustrial.com,pro-aip@prosek.com,prosek.com,external_company_domain,named_or_department_contact,valid_mx,MX/A DNS check only; no mailbox message sent,1,general,direct_page,https://americanindustrial.com/,Jobvite,hirevue,1830758
