position,publicwww_rank,domain,typeform_indexed_match,indexed_typeform_urls,typeform_form_urls,publicwww_email_candidate_count,publicwww_email_candidates,email_visibility,corporate_status,verification_eligible_emails,valid_emails,invalid_emails,risky_emails,unknown_emails,verification_summary
137,334536,appvirality.com,yes,https://appviralityinc.typeform.com/to/WP67CV,https://appviralityinc.typeform.com/to/WP67CV,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
138,342478,tradlinx.com,yes,https://365a89xkelk.typeform.com/to/aGpUJMls ; https://365a89xkelk.typeform.com/to/j6M5FfBd ; https://365a89xkelk.typeform.com/to/lMUSimZx ; https://365a89xkelk.typeform.com/to/rAV6ljfj,https://365a89xkelk.typeform.com/to/aGpUJMls ; https://365a89xkelk.typeform.com/to/j6M5FfBd ; https://365a89xkelk.typeform.com/to/lMUSimZx ; https://365a89xkelk.typeform.com/to/rAV6ljfj,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
139,344776,bvm-huissier-bordeaux.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
140,346334,eastriding.gov.uk,yes,https://eastriding.typeform.com/to/axhlfJs0,https://eastriding.typeform.com/to/axhlfJs0,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
141,353496,trackdrive.net,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
142,367104,papermoustache.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
143,371044,profoundry.co,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
144,371331,templum.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
145,380033,shadygrovefertility.com,yes,https://form.typeform.com/to/hk9lFN,https://form.typeform.com/to/hk9lFN,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
146,381397,endotaspa.com.au,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
147,381514,iottechexpo.com,yes,https://techforge.typeform.com/to/iHSRs7lt,https://techforge.typeform.com/to/iHSRs7lt,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
148,382520,marriagehelper.com,yes,https://form.typeform.com/to/pbqtBcwl,https://form.typeform.com/to/pbqtBcwl,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
149,385715,oroscopoastra.com,yes,https://mvtec0svg3z.typeform.com/to/qdTx8iYu,https://mvtec0svg3z.typeform.com/to/qdTx8iYu,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
150,389028,synapse-connect.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
151,389212,fcc-fac.ca,yes,https://fcc-fac.typeform.com/to/MRsDgFBn,https://fcc-fac.typeform.com/to/MRsDgFBn,1,csc@fcc-fac.ca,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
152,390451,rockbot.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
153,393665,covertsecurity.es,yes,https://covertsecurity.typeform.com/to/ht4czVTe ; https://form.typeform.com/to/DIpifveH ; https://form.typeform.com/to/gpsmN0g4,https://covertsecurity.typeform.com/to/ht4czVTe ; https://form.typeform.com/to/DIpifveH ; https://form.typeform.com/to/gpsmN0g4,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
154,398254,byrne.com,yes,https://byrneelectrical.typeform.com/to/uoqoJo8H,https://byrneelectrical.typeform.com/to/uoqoJo8H,1,help@byrne.com,showing_email_candidates,not_flagged,help@byrne.com,help@byrne.com,,,,valid=1; invalid=0; risky=0; unknown=0
155,400865,hashtagjeff.com,yes,https://form.typeform.com/to/dm9xfK ; https://hashtagjeff.typeform.com/to/TRPN6P,https://form.typeform.com/to/dm9xfK ; https://hashtagjeff.typeform.com/to/TRPN6P,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
156,403999,coverworld.com.au,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
157,404079,epra.com,yes,https://epra.typeform.com/to/kd5zBt8H,https://epra.typeform.com/to/kd5zBt8H,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
158,404278,inwork.nl,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
159,409040,thetreep.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
160,409195,visiteurs.fr,yes,https://form.typeform.com/to/pLPqsQBL ; https://yct1nqcl9e0.typeform.com/to/pDs4t1Ca,https://form.typeform.com/to/pLPqsQBL ; https://yct1nqcl9e0.typeform.com/to/pDs4t1Ca,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
161,413117,promoshin.com,yes,https://promoshin.typeform.com/to/mi2t8F9K,https://promoshin.typeform.com/to/mi2t8F9K,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
162,414585,tourlane.de,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
163,415035,justkampers.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
164,421987,susandavid.com,no,,,1,info@susandavid.com,showing_email_candidates,not_flagged,info@susandavid.com,info@susandavid.com,,,,valid=1; invalid=0; risky=0; unknown=0
165,425344,freiheit.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
166,432255,nihfcu.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
167,432750,therapypet.org,yes,https://therapypet.typeform.com/to/SDzFa9nk,https://therapypet.typeform.com/to/SDzFa9nk,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
168,432922,whyliveschool.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
169,434157,stayes.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
170,441121,kelsey-seybold.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
171,444956,vegan-athletes.com,yes,https://christian-wenzel.typeform.com/to/lKhxc2JD,https://christian-wenzel.typeform.com/to/lKhxc2JD,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
172,445689,ncra.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
173,450801,scamwatch.gov.au,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
174,452560,ebm-of-the-year.de,yes,https://form.typeform.com/to/b7nLJivp,https://form.typeform.com/to/b7nLJivp,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
175,456001,adleaks.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
176,457050,rntc.com,yes,https://form.typeform.com/to/lshn0rOr,https://form.typeform.com/to/lshn0rOr,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
177,459508,velux.ch,no,,,1,erlebniswelt@velux.ch,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
178,460521,fhnb.com,no,,,1,sabrina.pomeroy@fhnb.com,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
179,462401,myclimate.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
180,472765,superfoodsonline.nl,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
181,473376,mr-online-marketing.de,yes,https://form.typeform.com/to/I0cyOE ; https://mawarth.typeform.com/to/I0cyOE,https://form.typeform.com/to/I0cyOE ; https://mawarth.typeform.com/to/I0cyOE,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
182,475639,poweo.be,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
183,479106,microdream.co.uk,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
184,482770,rockstart.com,yes,https://rockstart1.typeform.com/to/qoieotFj,https://rockstart1.typeform.com/to/qoieotFj,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
185,486739,hiptest.net,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
186,489141,sands.community,yes,https://form.typeform.com/to/IACMKlhb,https://form.typeform.com/to/IACMKlhb,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
187,493177,kikoloureiro.com,yes,https://form.typeform.com/to/pDdTry ; https://kikoloureiro.typeform.com/to/pDdTry,https://form.typeform.com/to/pDdTry ; https://kikoloureiro.typeform.com/to/pDdTry,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
188,495826,velux.pl,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
189,496011,geospatial.institute,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
190,496777,therealizedman.com,yes,https://form.typeform.com/to/ul0CnuFN,https://form.typeform.com/to/ul0CnuFN,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
191,497641,lnr.fr,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
192,503507,hunterwater.com.au,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
193,505010,kvaros.ru,no,,,1,info@kvaros.ru,showing_email_candidates,not_flagged,info@kvaros.ru,,info@kvaros.ru,,,valid=0; invalid=1; risky=0; unknown=0
194,507385,cvtotaal.nl,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
195,507437,has.nl,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
196,510646,a2-services-sarrebourg.fr,yes,https://form.typeform.com/to/K3biZfgl,https://form.typeform.com/to/K3biZfgl,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
197,511423,assureur-francais.fr,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
198,513092,cours-legendre.fr,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
199,513322,datarecrutement.fr,yes,https://data-recrutement.typeform.com/to/D06NYQxN ; https://form.typeform.com/to/zgBqOY4X,https://data-recrutement.typeform.com/to/D06NYQxN ; https://form.typeform.com/to/zgBqOY4X,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
200,518184,neo-nomade.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
201,518526,onopia.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
202,520280,slamdot.com,yes,https://slamdot.typeform.com/to/FtNXcQlV,https://slamdot.typeform.com/to/FtNXcQlV,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
203,521777,virginiebaro.com,yes,https://virginiebaro.typeform.com/to/gv9N9k,https://virginiebaro.typeform.com/to/gv9N9k,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
204,522984,slaafws.org,yes,https://form.typeform.com/to/Noq0En9I,https://form.typeform.com/to/Noq0En9I,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
205,523616,brightbraincentre.co.uk,no,,,1,info@brightbraincentre.co.uk,showing_email_candidates,not_flagged,info@brightbraincentre.co.uk,info@brightbraincentre.co.uk,,,,valid=1; invalid=0; risky=0; unknown=0
206,527003,prensalink.com,yes,https://gzzjnjrlpfh.typeform.com/to/JscLIOCJ,https://gzzjnjrlpfh.typeform.com/to/JscLIOCJ,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
207,529692,dobsware.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
208,530570,easy-therm.com,no,,,1,anfrage@easy-therm.com,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
209,531808,bicyclenetwork.com.au,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
210,531855,goldcoastfc.com.au,yes,https://typeformdeviomedia.typeform.com/to/WVeQaDXe,https://typeformdeviomedia.typeform.com/to/WVeQaDXe,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
211,537359,fiawec.com,no,,,1,hospitality@fiawec.com,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
212,537851,bedrocklearning.org,yes,https://dhw7pme89xg.typeform.com/to/PacFCMzD,https://dhw7pme89xg.typeform.com/to/PacFCMzD,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
213,540497,scuolaholden.it,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
214,541268,opensimsim.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
215,548525,dibujarbien.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
216,550261,comparetheproducts.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
217,552283,workew.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
218,559692,campellomarine.it,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
219,563249,inequaligram.net,no,,,1,info@speakerscorner.co.uk,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
220,565065,moxonenglish.com,yes,https://form.typeform.com/to/HxpLrI,https://form.typeform.com/to/HxpLrI,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
221,565628,opstart.it,yes,https://form.typeform.com/to/e023O5Ln ; https://form.typeform.com/to/LD6sgx7y,https://form.typeform.com/to/e023O5Ln ; https://form.typeform.com/to/LD6sgx7y,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
222,566396,psicologo-milano.it,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
223,581870,3dninja.nl,yes,https://webformulier.typeform.com/to/bsIpDijr,https://webformulier.typeform.com/to/bsIpDijr,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
224,586774,unicef.org.au,no,,,4,abennett@unicef.org.au ; aquigley@unicef.org.au ; philanthropy@unicef.org.au ; support@unicef.org.au,showing_email_candidates,not_flagged,support@unicef.org.au,support@unicef.org.au,,,,valid=1; invalid=0; risky=0; unknown=0
225,586901,rps.org,no,,,2,dan@rps.org ; liz@rps.org,showing_email_candidates,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
226,588108,labagenda.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
227,589833,jointravisallen.com,yes,https://form.typeform.com/to/GZioPA3T,https://form.typeform.com/to/GZioPA3T,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
228,593952,tauschwohnung.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
229,606581,aec.es,yes,https://admin.typeform.com/to/dwk6gt,https://admin.typeform.com/to/dwk6gt,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
230,606847,autocare.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
231,612491,yourhosting.nl,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
232,617933,hashtaginvesting.com,yes,https://hashtaginvesting.typeform.com/to/rLE7Cy ; https://hashtaginvesting.typeform.com/to/xvaXzv,https://hashtaginvesting.typeform.com/to/rLE7Cy ; https://hashtaginvesting.typeform.com/to/xvaXzv,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
233,620391,langehair.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
234,623248,campsocial.com,yes,https://p9f9wqlwbjv.typeform.com/to/JnPry3Xk,https://p9f9wqlwbjv.typeform.com/to/JnPry3Xk,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
235,623666,codeworks.me,yes,https://codeworks.typeform.com/to/WXxaWK,https://codeworks.typeform.com/to/WXxaWK,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
236,623821,corporategift.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
237,623947,crownpublishing.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
238,625350,gregfaxon.com,yes,https://gregfaxon.typeform.com/to/PotqpFEw,https://gregfaxon.typeform.com/to/PotqpFEw,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
239,626105,joangarry.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
240,626798,marcopolo.me,yes,https://joya-communications.typeform.com/to/N99UVVuL ; https://joya-communications.typeform.com/to/P3ikutcY ; https://joya-communications.typeform.com/to/zZ7luqOy,https://joya-communications.typeform.com/to/N99UVVuL ; https://joya-communications.typeform.com/to/P3ikutcY ; https://joya-communications.typeform.com/to/zZ7luqOy,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
241,627420,naturalforce.com,yes,https://naturalforce.typeform.com/to/NCuFX3,https://naturalforce.typeform.com/to/NCuFX3,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
242,630315,topworkplaces.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
243,633345,mentedcosmetics.com,yes,https://form.typeform.com/to/kkiuk9uW,https://form.typeform.com/to/kkiuk9uW,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
244,637143,shinez.io,yes,https://shinez.typeform.com/to/sijFsj,https://shinez.typeform.com/to/sijFsj,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
245,641039,silviafoz.com,yes,https://silviafoz.typeform.com/to/Tbd856pq,https://silviafoz.typeform.com/to/Tbd856pq,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
246,646103,grovesbatteries.co.uk,yes,https://mia388.typeform.com/to/CqG6sY,https://mia388.typeform.com/to/CqG6sY,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
